year,region,species,dimensions,php_per_board_foot
2005,III (Central Luzon),Tanguile,"2""x4""x8'",32.99
2005,III (Central Luzon),Yakal,"2""x4""x8'",31
2005,IV-A (CALABARZON),Apitong,"2""x4""x8'",36.02
2005,IV-A (CALABARZON),Bagras,"2""x4""x8'",-
2005,IV-A (CALABARZON),Benguet Pine,"2""x4""x8'",-
2005,IV-A (CALABARZON),Falcata,"2""x4""x8'",-
2005,IV-A (CALABARZON),Gmelina,"2""x4""x8'",-
2005,IV-A (CALABARZON),Mahogany,"2""x4""x8'",-
2005,IV-A (CALABARZON),Lauan,"2""x4""x8'",32.61
2005,IV-A (CALABARZON),Narra,"2""x4""x8'",115.29
2005,IV-A (CALABARZON),Tanguile,"2""x4""x8'",39.23
2005,IV-A (CALABARZON),Yakal,"2""x4""x8'",85.03
2005,IV-B (MIMAROPA),Apitong,"2""x4""x8'",-
2005,IV-B (MIMAROPA),Bagras,"2""x4""x8'",-
2005,IV-B (MIMAROPA),Benguet Pine,"2""x4""x8'",-
2005,IV-B (MIMAROPA),Falcata,"2""x4""x8'",-
2005,IV-B (MIMAROPA),Gmelina,"2""x4""x8'",18.34
2005,IV-B (MIMAROPA),Mahogany,"2""x4""x8'",-
2005,IV-B (MIMAROPA),Lauan,"2""x4""x8'",37.56
2005,IV-B (MIMAROPA),Narra,"2""x4""x8'",-
2005,IV-B (MIMAROPA),Tanguile,"2""x4""x8'",32.5
2005,IV-B (MIMAROPA),Yakal,"2""x4""x8'",-
2005,V (Bicol Region),Apitong,"2""x4""x8'",31
2005,V (Bicol Region),Bagras,"2""x4""x8'",-
2005,V (Bicol Region),Benguet Pine,"2""x4""x8'",-
2005,V (Bicol Region),Falcata,"2""x4""x8'",-
2005,V (Bicol Region),Gmelina,"2""x4""x8'",19.59
2005,V (Bicol Region),Mahogany,"2""x4""x8'",28
2005,V (Bicol Region),Lauan,"2""x4""x8'",29.64
2005,V (Bicol Region),Narra,"2""x4""x8'",76.11
2005,V (Bicol Region),Tanguile,"2""x4""x8'",32.36
2005,V (Bicol Region),Yakal,"2""x4""x8'",38.33
2005,VI (Western Visayas),Apitong,"2""x4""x8'",32.96
2005,VI (Western Visayas),Bagras,"2""x4""x8'",23.72
2005,VI (Western Visayas),Benguet Pine,"2""x4""x8'",31.5
2005,VI (Western Visayas),Falcata,"2""x4""x8'",-
2005,VI (Western Visayas),Gmelina,"2""x4""x8'",20.63
2005,VI (Western Visayas),Mahogany,"2""x4""x8'",26.32
2005,VI (Western Visayas),Lauan,"2""x4""x8'",31.14
2005,VI (Western Visayas),Narra,"2""x4""x8'",-
2005,VI (Western Visayas),Tanguile,"2""x4""x8'",-
2005,VI (Western Visayas),Yakal,"2""x4""x8'",-
2005,VII (Central Visayas),Apitong,"2""x4""x8'",29
2005,VII (Central Visayas),Bagras,"2""x4""x8'",-
2005,VII (Central Visayas),Benguet Pine,"2""x4""x8'",-
2005,VII (Central Visayas),Falcata,"2""x4""x8'",8
2005,VII (Central Visayas),Gmelina,"2""x4""x8'",21.69
2005,VII (Central Visayas),Mahogany,"2""x4""x8'",24.29
2005,VII (Central Visayas),Lauan,"2""x4""x8'",28.05
2005,VII (Central Visayas),Narra,"2""x4""x8'",-
2005,VII (Central Visayas),Tanguile,"2""x4""x8'",38
2005,VII (Central Visayas),Yakal,"2""x4""x8'",-
2005,VIII (Eastern Visayas),Apitong,"2""x4""x8'",-
2005,VIII (Eastern Visayas),Bagras,"2""x4""x8'",-
2005,VIII (Eastern Visayas),Benguet Pine,"2""x4""x8'",-
2005,VIII (Eastern Visayas),Falcata,"2""x4""x8'",-
2005,VIII (Eastern Visayas),Gmelina,"2""x4""x8'",18
2005,VIII (Eastern Visayas),Mahogany,"2""x4""x8'",-
2005,VIII (Eastern Visayas),Lauan,"2""x4""x8'",26
2005,VIII (Eastern Visayas),Narra,"2""x4""x8'",-
2005,VIII (Eastern Visayas),Tanguile,"2""x4""x8'",35
2005,VIII (Eastern Visayas),Yakal,"2""x4""x8'",-
2005,IX (Zamboanga Peninsula),Apitong,"2""x4""x8'",24
2005,IX (Zamboanga Peninsula),Bagras,"2""x4""x8'",-
2005,IX (Zamboanga Peninsula),Benguet Pine,"2""x4""x8'",-
2005,IX (Zamboanga Peninsula),Falcata,"2""x4""x8'",-
2005,IX (Zamboanga Peninsula),Gmelina,"2""x4""x8'",18.36
2005,IX (Zamboanga Peninsula),Mahogany,"2""x4""x8'",24.58
2005,IX (Zamboanga Peninsula),Lauan,"2""x4""x8'",24
2005,IX (Zamboanga Peninsula),Narra,"2""x4""x8'",25
2005,IX (Zamboanga Peninsula),Tanguile,"2""x4""x8'",23.42
2005,IX (Zamboanga Peninsula),Yakal,"2""x4""x8'",30
2005,X (Northern Mindanao),Apitong,"2""x4""x8'",24.5
2005,X (Northern Mindanao),Bagras,"2""x4""x8'",13
2005,X (Northern Mindanao),Benguet Pine,"2""x4""x8'",-
2005,X (Northern Mindanao),Falcata,"2""x4""x8'",9.5
2005,X (Northern Mindanao),Gmelina,"2""x4""x8'",23.83
2005,X (Northern Mindanao),Mahogany,"2""x4""x8'",20.8
2005,X (Northern Mindanao),Lauan,"2""x4""x8'",24
2005,X (Northern Mindanao),Narra,"2""x4""x8'",-
2005,X (Northern Mindanao),Tanguile,"2""x4""x8'",24.5
2005,X (Northern Mindanao),Yakal,"2""x4""x8'",-
2005,XI (Davao Region),Apitong,"2""x4""x8'",23.54
2005,XI (Davao Region),Bagras,"2""x4""x8'",18
2005,XI (Davao Region),Benguet Pine,"2""x4""x8'",-
2005,XI (Davao Region),Falcata,"2""x4""x8'",-
2005,XI (Davao Region),Gmelina,"2""x4""x8'",14.12
2005,XI (Davao Region),Mahogany,"2""x4""x8'",12.5
2005,XI (Davao Region),Lauan,"2""x4""x8'",20.21
2005,XI (Davao Region),Narra,"2""x4""x8'",-
2005,XI (Davao Region),Tanguile,"2""x4""x8'",19.64
2005,XI (Davao Region),Yakal,"2""x4""x8'",28.5
2005,XII (SOCCSKSARGEN),Apitong,"2""x4""x8'",35
2005,XII (SOCCSKSARGEN),Bagras,"2""x4""x8'",-
2005,XII (SOCCSKSARGEN),Benguet Pine,"2""x4""x8'",-
2005,XII (SOCCSKSARGEN),Falcata,"2""x4""x8'",-
2005,XII (SOCCSKSARGEN),Gmelina,"2""x4""x8'",12.75
2005,XII (SOCCSKSARGEN),Mahogany,"2""x4""x8'",27.5
2005,XII (SOCCSKSARGEN),Lauan,"2""x4""x8'",23.21
2005,XII (SOCCSKSARGEN),Narra,"2""x4""x8'",-
2005,XII (SOCCSKSARGEN),Tanguile,"2""x4""x8'",24
2005,XII (SOCCSKSARGEN),Yakal,"2""x4""x8'",32.42
2005,XIII (Caraga),Apitong,"2""x4""x8'",27.42
2005,XIII (Caraga),Bagras,"2""x4""x8'",12
2005,XIII (Caraga),Benguet Pine,"2""x4""x8'",-
2005,XIII (Caraga),Falcata,"2""x4""x8'",9.38
2005,XIII (Caraga),Gmelina,"2""x4""x8'",11
2005,XIII (Caraga),Mahogany,"2""x4""x8'",30.5
2005,XIII (Caraga),Lauan,"2""x4""x8'",27.09
2005,XIII (Caraga),Narra,"2""x4""x8'",-
2005,XIII (Caraga),Tanguile,"2""x4""x8'",27.09
2005,XIII (Caraga),Yakal,"2""x4""x8'",31.42
2004,National,Apitong,"2""x4""x8'",26.04
2004,National,Bagras,"2""x4""x8'",15
2004,National,Benguet Pine,"2""x4""x8'",24.17
2004,National,Falcata,"2""x4""x8'",8.99
2004,National,Gmelina,"2""x4""x8'",15.94
2004,National,Gubas,"2""x4""x8'",16.69
2004,National,Lauan,"2""x4""x8'",25.77
2004,National,Narra,"2""x4""x8'",138.13
2004,National,Tanguile,"2""x4""x8'",26.38
2004,National,Yakal,"2""x4""x8'",80.75
2004,NCR,Apitong,"2""x4""x8'",-
2004,NCR,Bagras,"2""x4""x8'",-
2004,NCR,Benguet Pine,"2""x4""x8'",-
2004,NCR,Falcata,"2""x4""x8'",-
2004,NCR,Gmelina,"2""x4""x8'",-
2004,NCR,Gubas,"2""x4""x8'",-
2004,NCR,Lauan,"2""x4""x8'",26.85
2004,NCR,Narra,"2""x4""x8'",-
2004,NCR,Tanguile,"2""x4""x8'",21.24
2004,NCR,Yakal,"2""x4""x8'",-
2004,CAR,Apitong,"2""x4""x8'",-
2004,CAR,Bagras,"2""x4""x8'",-
2004,CAR,Benguet Pine,"2""x4""x8'",24.17
2004,CAR,Falcata,"2""x4""x8'",-
2004,CAR,Gmelina,"2""x4""x8'",-
2004,CAR,Gubas,"2""x4""x8'",-
2004,CAR,Lauan,"2""x4""x8'",-
2004,CAR,Narra,"2""x4""x8'",-
2004,CAR,Tanguile,"2""x4""x8'",-
2004,CAR,Yakal,"2""x4""x8'",-
2004,I (Ilocos Region),Apitong,"2""x4""x8'",-
2004,I (Ilocos Region),Bagras,"2""x4""x8'",-
2004,I (Ilocos Region),Benguet Pine,"2""x4""x8'",-
2004,I (Ilocos Region),Falcata,"2""x4""x8'",-
2004,I (Ilocos Region),Gmelina,"2""x4""x8'",-
2004,I (Ilocos Region),Gubas,"2""x4""x8'",-
2004,I (Ilocos Region),Lauan,"2""x4""x8'",27.33
2004,I (Ilocos Region),Narra,"2""x4""x8'",-
2004,I (Ilocos Region),Tanguile,"2""x4""x8'",26.07
2004,I (Ilocos Region),Yakal,"2""x4""x8'",-
2004,II (Cagayan Valley),Apitong,"2""x4""x8'",18.16
2004,II (Cagayan Valley),Bagras,"2""x4""x8'",-
2004,II (Cagayan Valley),Benguet Pine,"2""x4""x8'",-
2004,II (Cagayan Valley),Falcata,"2""x4""x8'",-
2004,II (Cagayan Valley),Gmelina,"2""x4""x8'",-
2004,II (Cagayan Valley),Gubas,"2""x4""x8'",-
2004,II (Cagayan Valley),Lauan,"2""x4""x8'",19.61
2004,II (Cagayan Valley),Narra,"2""x4""x8'",-
2004,II (Cagayan Valley),Tanguile,"2""x4""x8'",20.04
2004,II (Cagayan Valley),Yakal,"2""x4""x8'",-
2004,III (Central Luzon),Apitong,"2""x4""x8'",24.23
2004,III (Central Luzon),Bagras,"2""x4""x8'",-
2004,III (Central Luzon),Benguet Pine,"2""x4""x8'",-
2004,III (Central Luzon),Falcata,"2""x4""x8'",-
2004,III (Central Luzon),Gmelina,"2""x4""x8'",-
2004,III (Central Luzon),Gubas,"2""x4""x8'",27
2004,III (Central Luzon),Lauan,"2""x4""x8'",24.7
2004,III (Central Luzon),Narra,"2""x4""x8'",-
2004,III (Central Luzon),Tanguile,"2""x4""x8'",24.23
2004,III (Central Luzon),Yakal,"2""x4""x8'",-
2004,IV-A (CALABARZON),Apitong,"2""x4""x8'",29.4
2004,IV-A (CALABARZON),Bagras,"2""x4""x8'",-
2004,IV-A (CALABARZON),Benguet Pine,"2""x4""x8'",-
2004,IV-A (CALABARZON),Falcata,"2""x4""x8'",-
2004,IV-A (CALABARZON),Gmelina,"2""x4""x8'",-
2004,IV-A (CALABARZON),Gubas,"2""x4""x8'",-
2004,IV-A (CALABARZON),Lauan,"2""x4""x8'",27.4
2004,IV-A (CALABARZON),Narra,"2""x4""x8'",138.13
2004,IV-A (CALABARZON),Tanguile,"2""x4""x8'",30.45
2004,IV-A (CALABARZON),Yakal,"2""x4""x8'",80.75
2004,IV-B (MIMAROPA),Apitong,"2""x4""x8'",-
2004,IV-B (MIMAROPA),Bagras,"2""x4""x8'",-
2004,IV-B (MIMAROPA),Benguet Pine,"2""x4""x8'",-
2004,IV-B (MIMAROPA),Falcata,"2""x4""x8'",-
2004,IV-B (MIMAROPA),Gmelina,"2""x4""x8'",-
2004,IV-B (MIMAROPA),Gubas,"2""x4""x8'",-
2004,IV-B (MIMAROPA),Lauan,"2""x4""x8'",31.67
2004,IV-B (MIMAROPA),Narra,"2""x4""x8'",-
2004,IV-B (MIMAROPA),Tanguile,"2""x4""x8'",35
2004,IV-B (MIMAROPA),Yakal,"2""x4""x8'",-
2004,V (Bicol Region),Apitong,"2""x4""x8'",25
2004,V (Bicol Region),Bagras,"2""x4""x8'",-
2004,V (Bicol Region),Benguet Pine,"2""x4""x8'",-
2004,V (Bicol Region),Falcata,"2""x4""x8'",-
2004,V (Bicol Region),Gmelina,"2""x4""x8'",-
2004,V (Bicol Region),Gubas,"2""x4""x8'",-
2004,V (Bicol Region),Lauan,"2""x4""x8'",28.03
2004,V (Bicol Region),Narra,"2""x4""x8'",-
2004,V (Bicol Region),Tanguile,"2""x4""x8'",25.56
2004,V (Bicol Region),Yakal,"2""x4""x8'",-
2004,VI (Western Visayas),Apitong,"2""x4""x8'",30.56
2004,VI (Western Visayas),Bagras,"2""x4""x8'",20
2004,VI (Western Visayas),Benguet Pine,"2""x4""x8'",-
2004,VI (Western Visayas),Falcata,"2""x4""x8'",-
2004,VI (Western Visayas),Gmelina,"2""x4""x8'",17.08
2004,VI (Western Visayas),Gubas,"2""x4""x8'",-
2004,VI (Western Visayas),Lauan,"2""x4""x8'",29.66
2004,VI (Western Visayas),Narra,"2""x4""x8'",-
2004,VI (Western Visayas),Tanguile,"2""x4""x8'",-
2004,VI (Western Visayas),Yakal,"2""x4""x8'",-
2004,VII (Central Visayas),Apitong,"2""x4""x8'",29
2004,VII (Central Visayas),Bagras,"2""x4""x8'",-
2004,VII (Central Visayas),Benguet Pine,"2""x4""x8'",-
2004,VII (Central Visayas),Falcata,"2""x4""x8'",8
2004,VII (Central Visayas),Gmelina,"2""x4""x8'",21.69
2004,VII (Central Visayas),Gubas,"2""x4""x8'",-
2004,VII (Central Visayas),Lauan,"2""x4""x8'",28.05
2004,VII (Central Visayas),Narra,"2""x4""x8'",-
2004,VII (Central Visayas),Tanguile,"2""x4""x8'",38
2004,VII (Central Visayas),Yakal,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Apitong,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Bagras,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Benguet Pine,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Falcata,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Gmelina,"2""x4""x8'",18
2004,VIII (Eastern Visayas),Gubas,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Lauan,"2""x4""x8'",26
2004,VIII (Eastern Visayas),Narra,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Tanguile,"2""x4""x8'",-
2004,VIII (Eastern Visayas),Yakal,"2""x4""x8'",-
2004,IX (Zamboanga Peninsula),Apitong,"2""x4""x8'",22.61
2004,IX (Zamboanga Peninsula),Bagras,"2""x4""x8'",-
2004,IX (Zamboanga Peninsula),Benguet Pine,"2""x4""x8'",-
2004,IX (Zamboanga Peninsula),Falcata,"2""x4""x8'",-
2004,IX (Zamboanga Peninsula),Gmelina,"2""x4""x8'",17.75
2004,IX (Zamboanga Peninsula),Gubas,"2""x4""x8'",-
2004,IX (Zamboanga Peninsula),Lauan,"2""x4""x8'",22.61
2004,IX (Zamboanga Peninsula),Narra,"2""x4""x8'",-
2004,IX (Zamboanga Peninsula),Tanguile,"2""x4""x8'",22.69
2004,IX (Zamboanga Peninsula),Yakal,"2""x4""x8'",-
2004,X (Northern Mindanao),Apitong,"2""x4""x8'",24.43
2004,X (Northern Mindanao),Bagras,"2""x4""x8'",13
2004,X (Northern Mindanao),Benguet Pine,"2""x4""x8'",-
2004,X (Northern Mindanao),Falcata,"2""x4""x8'",9.58
2004,X (Northern Mindanao),Gmelina,"2""x4""x8'",16.24
2004,X (Northern Mindanao),Gubas,"2""x4""x8'",-
2004,X (Northern Mindanao),Lauan,"2""x4""x8'",22.63
2004,X (Northern Mindanao),Narra,"2""x4""x8'",-
2004,X (Northern Mindanao),Tanguile,"2""x4""x8'",24.39
2004,X (Northern Mindanao),Yakal,"2""x4""x8'",-
2004,XI (Davao Region),Apitong,"2""x4""x8'",25.32
2004,XI (Davao Region),Bagras,"2""x4""x8'",-
2004,XI (Davao Region),Benguet Pine,"2""x4""x8'",-
2004,XI (Davao Region),Falcata,"2""x4""x8'",-
2004,XI (Davao Region),Gmelina,"2""x4""x8'",13.68
2004,XI (Davao Region),Gubas,"2""x4""x8'",-
2004,XI (Davao Region),Lauan,"2""x4""x8'",20.25
2004,XI (Davao Region),Narra,"2""x4""x8'",-
2004,XI (Davao Region),Tanguile,"2""x4""x8'",20.43
2004,XI (Davao Region),Yakal,"2""x4""x8'",-
2004,XII (SOCCSKSARGEN),Apitong,"2""x4""x8'",29.25
2004,XII (SOCCSKSARGEN),Bagras,"2""x4""x8'",-
2004,XII (SOCCSKSARGEN),Benguet Pine,"2""x4""x8'",-
2004,XII (SOCCSKSARGEN),Falcata,"2""x4""x8'",-
2004,XII (SOCCSKSARGEN),Gmelina,"2""x4""x8'",12.05
2004,XII (SOCCSKSARGEN),Gubas,"2""x4""x8'",-
2004,XII (SOCCSKSARGEN),Lauan,"2""x4""x8'",23.28
2004,XII (SOCCSKSARGEN),Narra,"2""x4""x8'",-
2004,XII (SOCCSKSARGEN),Tanguile,"2""x4""x8'",-
2004,XII (SOCCSKSARGEN),Yakal,"2""x4""x8'",-
2004,XIII (Caraga),Apitong,"2""x4""x8'",28.5
2004,XIII (Caraga),Bagras,"2""x4""x8'",12
2004,XIII (Caraga),Benguet Pine,"2""x4""x8'",-
2004,XIII (Caraga),Falcata,"2""x4""x8'",9.38
2004,XIII (Caraga),Gmelina,"2""x4""x8'",11
2004,XIII (Caraga),Gubas,"2""x4""x8'",6.38
2004,XIII (Caraga),Lauan,"2""x4""x8'",28.5
2004,XIII (Caraga),Narra,"2""x4""x8'",-
2004,XIII (Caraga),Tanguile,"2""x4""x8'",28.5
2004,XIII (Caraga),Yakal,"2""x4""x8'",-
2003,National,Apitong,"2""x4""x8'",25.55
2003,National,Bagras,"2""x4""x8'",14.7
2003,National,Falcata,"2""x4""x8'",9.57
2003,National,Gmelina,"2""x4""x8'",14.42
2003,National,Lauan,"2""x4""x8'",25.09
2003,National,Narra,"2""x4""x8'",33.39
2003,National,Tanguile,"2""x4""x8'",24.8
2003,National,Yakal,"2""x4""x8'",32.77
2003,NCR,Apitong,"2""x4""x8'",-
2003,NCR,Bagras,"2""x4""x8'",-
2003,NCR,Falcata,"2""x4""x8'",-
2003,NCR,Gmelina,"2""x4""x8'",-
2003,NCR,Lauan,"2""x4""x8'",24.17
2003,NCR,Narra,"2""x4""x8'",-
2003,NCR,Tanguile,"2""x4""x8'",22.08
2003,NCR,Yakal,"2""x4""x8'",47.75
2003,CAR,Apitong,"2""x4""x8'",-
2003,CAR,Bagras,"2""x4""x8'",-
2003,CAR,Falcata,"2""x4""x8'",-
2003,CAR,Gmelina,"2""x4""x8'",-
2003,CAR,Lauan,"2""x4""x8'",15.3
2003,CAR,Narra,"2""x4""x8'",-
2003,CAR,Tanguile,"2""x4""x8'",17.55
2003,CAR,Yakal,"2""x4""x8'",12
2003,I (Ilocos Region),Apitong,"2""x4""x8'",25.57
2003,I (Ilocos Region),Bagras,"2""x4""x8'",13
2003,I (Ilocos Region),Falcata,"2""x4""x8'",9.5
2003,I (Ilocos Region),Gmelina,"2""x4""x8'",12.38
2003,I (Ilocos Region),Lauan,"2""x4""x8'",26.66
2003,I (Ilocos Region),Narra,"2""x4""x8'",-
2003,I (Ilocos Region),Tanguile,"2""x4""x8'",25.26
2003,I (Ilocos Region),Yakal,"2""x4""x8'",-
2003,II (Cagayan Valley),Apitong,"2""x4""x8'",18.49
2003,II (Cagayan Valley),Bagras,"2""x4""x8'",-
2003,II (Cagayan Valley),Falcata,"2""x4""x8'",-
2003,II (Cagayan Valley),Gmelina,"2""x4""x8'",-
2003,II (Cagayan Valley),Lauan,"2""x4""x8'",19.24
2003,II (Cagayan Valley),Narra,"2""x4""x8'",32.83
2003,II (Cagayan Valley),Tanguile,"2""x4""x8'",20.49
2003,II (Cagayan Valley),Yakal,"2""x4""x8'",23.2
2003,III (Central Luzon),Apitong,"2""x4""x8'",23.93
2003,III (Central Luzon),Bagras,"2""x4""x8'",-
2003,III (Central Luzon),Falcata,"2""x4""x8'",-
2003,III (Central Luzon),Gmelina,"2""x4""x8'",-
2003,III (Central Luzon),Lauan,"2""x4""x8'",24.17
2003,III (Central Luzon),Narra,"2""x4""x8'",21
2003,III (Central Luzon),Tanguile,"2""x4""x8'",21.57
2003,III (Central Luzon),Yakal,"2""x4""x8'",23
2003,IV-A (CALABARZON),Apitong,"2""x4""x8'",32
2003,IV-A (CALABARZON),Bagras,"2""x4""x8'",-
2003,IV-A (CALABARZON),Falcata,"2""x4""x8'",-
2003,IV-A (CALABARZON),Gmelina,"2""x4""x8'",-
2003,IV-A (CALABARZON),Lauan,"2""x4""x8'",26.67
2003,IV-A (CALABARZON),Narra,"2""x4""x8'",-
2003,IV-A (CALABARZON),Tanguile,"2""x4""x8'",27.5
2003,IV-A (CALABARZON),Yakal,"2""x4""x8'",69.5
2003,IV-B (MIMAROPA),Apitong,"2""x4""x8'",-
2003,IV-B (MIMAROPA),Bagras,"2""x4""x8'",-
2003,IV-B (MIMAROPA),Falcata,"2""x4""x8'",-
2003,IV-B (MIMAROPA),Gmelina,"2""x4""x8'",-
2003,IV-B (MIMAROPA),Lauan,"2""x4""x8'",30
2003,IV-B (MIMAROPA),Narra,"2""x4""x8'",-
2003,IV-B (MIMAROPA),Tanguile,"2""x4""x8'",28
2003,IV-B (MIMAROPA),Yakal,"2""x4""x8'",-
2003,V (Bicol Region),Apitong,"2""x4""x8'",24
2003,V (Bicol Region),Bagras,"2""x4""x8'",-
2003,V (Bicol Region),Falcata,"2""x4""x8'",-
2003,V (Bicol Region),Gmelina,"2""x4""x8'",-
2003,V (Bicol Region),Lauan,"2""x4""x8'",25.63
2003,V (Bicol Region),Narra,"2""x4""x8'",68.06
2003,V (Bicol Region),Tanguile,"2""x4""x8'",25.38
2003,V (Bicol Region),Yakal,"2""x4""x8'",-
2003,VI (Western Visayas),Apitong,"2""x4""x8'",28.72
2003,VI (Western Visayas),Bagras,"2""x4""x8'",20.78
2003,VI (Western Visayas),Falcata,"2""x4""x8'",-
2003,VI (Western Visayas),Gmelina,"2""x4""x8'",12.88
2003,VI (Western Visayas),Lauan,"2""x4""x8'",29.48
2003,VI (Western Visayas),Narra,"2""x4""x8'",-
2003,VI (Western Visayas),Tanguile,"2""x4""x8'",-
2003,VI (Western Visayas),Yakal,"2""x4""x8'",-
2003,VII (Central Visayas),Apitong,"2""x4""x8'",29
2003,VII (Central Visayas),Bagras,"2""x4""x8'",-
2003,VII (Central Visayas),Falcata,"2""x4""x8'",8
2003,VII (Central Visayas),Gmelina,"2""x4""x8'",21.13
2003,VII (Central Visayas),Lauan,"2""x4""x8'",27.76
2003,VII (Central Visayas),Narra,"2""x4""x8'",-
2003,VII (Central Visayas),Tanguile,"2""x4""x8'",38
2003,VII (Central Visayas),Yakal,"2""x4""x8'",38
2003,VIII (Eastern Visayas),Apitong,"2""x4""x8'",25.5
2003,VIII (Eastern Visayas),Bagras,"2""x4""x8'",-
2003,VIII (Eastern Visayas),Falcata,"2""x4""x8'",-
2003,VIII (Eastern Visayas),Gmelina,"2""x4""x8'",18
2003,VIII (Eastern Visayas),Lauan,"2""x4""x8'",25.9
2003,VIII (Eastern Visayas),Narra,"2""x4""x8'",-
2003,VIII (Eastern Visayas),Tanguile,"2""x4""x8'",-
2003,VIII (Eastern Visayas),Yakal,"2""x4""x8'",-
2003,IX (Zamboanga Peninsula),Apitong,"2""x4""x8'",22.99
2003,IX (Zamboanga Peninsula),Bagras,"2""x4""x8'",-
2003,IX (Zamboanga Peninsula),Falcata,"2""x4""x8'",-
2003,IX (Zamboanga Peninsula),Gmelina,"2""x4""x8'",16.15
2003,IX (Zamboanga Peninsula),Lauan,"2""x4""x8'",21.7
2003,IX (Zamboanga Peninsula),Narra,"2""x4""x8'",-
2003,IX (Zamboanga Peninsula),Tanguile,"2""x4""x8'",23.26
2003,IX (Zamboanga Peninsula),Yakal,"2""x4""x8'",30
2003,X (Northern Mindanao),Apitong,"2""x4""x8'",25.05
2003,X (Northern Mindanao),Bagras,"2""x4""x8'",13
2003,X (Northern Mindanao),Falcata,"2""x4""x8'",10.53
2003,X (Northern Mindanao),Gmelina,"2""x4""x8'",14.18
2003,X (Northern Mindanao),Lauan,"2""x4""x8'",27.12
2003,X (Northern Mindanao),Narra,"2""x4""x8'",-
2003,X (Northern Mindanao),Tanguile,"2""x4""x8'",24.69
2003,X (Northern Mindanao),Yakal,"2""x4""x8'",24.5
2003,XI (Davao Region),Apitong,"2""x4""x8'",23.43
2003,XI (Davao Region),Bagras,"2""x4""x8'",-
2003,XI (Davao Region),Falcata,"2""x4""x8'",-
2003,XI (Davao Region),Gmelina,"2""x4""x8'",12.94
2003,XI (Davao Region),Lauan,"2""x4""x8'",20.46
2003,XI (Davao Region),Narra,"2""x4""x8'",25.33
2003,XI (Davao Region),Tanguile,"2""x4""x8'",20.86
2003,XI (Davao Region),Yakal,"2""x4""x8'",26.18
2003,XII (SOCCSKSARGEN),Apitong,"2""x4""x8'",25
2003,XII (SOCCSKSARGEN),Bagras,"2""x4""x8'",-
2003,XII (SOCCSKSARGEN),Falcata,"2""x4""x8'",-
2003,XII (SOCCSKSARGEN),Gmelina,"2""x4""x8'",11.14
2003,XII (SOCCSKSARGEN),Lauan,"2""x4""x8'",25.17
2003,XII (SOCCSKSARGEN),Narra,"2""x4""x8'",19.75
2003,XII (SOCCSKSARGEN),Tanguile,"2""x4""x8'",24
2003,XII (SOCCSKSARGEN),Yakal,"2""x4""x8'",31.95
2003,XIII (Caraga),Apitong,"2""x4""x8'",28.5
2003,XIII (Caraga),Bagras,"2""x4""x8'",12
2003,XIII (Caraga),Falcata,"2""x4""x8'",10.24
2003,XIII (Caraga),Gmelina,"2""x4""x8'",11
2003,XIII (Caraga),Lauan,"2""x4""x8'",31.97
2003,XIII (Caraga),Narra,"2""x4""x8'",-
2003,XIII (Caraga),Tanguile,"2""x4""x8'",28.5
2003,XIII (Caraga),Yakal,"2""x4""x8'",34.41
