year,month,day,hours,baclaran_northbound_in,edsa_southbound_in,edsa_northbound_in,libertad_southbound_in,libertad_northbound_in,gil_puyat_southbound_in,gil_puyat_northbound_in,vito_cruz_southbound_in,vito_cruz_northbound_in,quirino_southbound_in,quirino_northbound_in,pedro_gil_southbound_in,pedro_gil_northbound_in,un_avenue_southbound_in,un_avenue_northbound_in,central_southbound_in,central_northbound_in,carriedo_southbound_in,carriedo_northbound_in,doroteo_jose_southbound_in,doroteo_jose_northbound_in,bambang_southbound_in,bambang_northbound_in,tayuman_southbound_in,tayuman_northbound_in,blumentritt_southbound_in,blumentritt_northbound_in,abad_santos_southbound_in,abad_santos_northbound_in,r_papa_southbound_in,r_papa_northbound_in,5th_avenue_southbound_in,5th_avenue_northbound_in,monumento_southbound_in,monumento_northbound_out,balintawak_southbound_in,balintawak_northbound_out,roosevelt_southbound_in,roosevelt_northbound_out
2014,July,Friday,12:00-1:00 PM,1201,2922,0,850,62,2554,172,1090,257,673,299,1385,686,1584,1105,834,1104,1418,1349,274,1844,65,304,318,615,15,570,31,269,10,422,24,612,226,5129,0,564,0,1285
2014,July,Friday,1:00-2:00,1233,3137,0,961,100,2789,213,1041,292,725,254,1338,563,1526,1059,665,1295,1078,1845,539,1548,119,258,209,614,60,538,27,232,7,360,27,583,294,4168,0,549,0,1452
2014,July,Friday,2:00-3:00,1065,3072,0,925,72,2644,307,1090,192,640,277,1222,421,1315,1030,520,1198,1358,1734,843,1474,126,310,175,711,95,600,21,257,22,571,45,672,275,5100,0,631,0,1601
2014,July,Friday,3:00-4:00,1001,3681,0,958,79,2525,295,902,214,648,210,849,570,1321,393,379,989,1186,1783,768,1474,83,314,231,701,107,690,72,290,5,647,24,890,327,6573,0,860,0,1934
2014,July,Friday,4:00-5:00,939,3505,0,839,150,2648,189,875,181,450,327,970,522,881,469,587,672,1647,1327,796,1684,114,377,211,941,96,910,51,425,10,735,46,1100,771,10773,0,1002,0,2460
2014,July,Friday,5:00-6:00,1532,4723,0,1450,26,3344,249,1010,229,642,221,1191,340,760,509,402,592,2116,952,766,1986,136,391,481,845,106,1210,27,490,30,1061,53,1739,120,11688,0,1327,0,3303
2014,July,Friday,6:00-7:00,1569,4281,0,1196,87,2996,310,968,206,728,188,1263,702,633,420,407,541,1309,1046,883,1829,136,341,273,1282,152,1327,104,641,37,1232,77,1944,496,7093,0,1614,0,3541
2014,July,Friday,7:00-8:00,1449,3419,0,1065,26,2457,185,571,174,595,126,784,412,432,353,220,380,650,684,525,1237,78,275,346,908,118,1201,38,647,36,1072,118,1678,187,4380,0,1241,0,3102
2014,July,Friday,8:00-9:00,1334,1726,0,696,103,1583,30,496,119,457,114,467,222,385,272,200,240,396,411,349,1074,103,254,195,1034,41,1065,11,524,24,820,73,967,514,2231,0,862,0,2128
2014,July,Friday,9:00-10:00,591,682,0,348,60,422,24,266,71,222,59,305,190,171,151,76,78,163,144,178,311,54,117,101,280,22,332,9,238,18,333,65,403,460,489,0,571,0,1268
2014,July,Friday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,July,Saturday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,July,Saturday,5:00-6:00,2949,1064,0,244,49,841,73,256,39,160,67,276,169,331,347,186,35,169,153,122,290,12,65,49,149,24,139,15,29,9,91,13,96,95,1675,0,168,0,199
2014,July,Saturday,6:00-7:00,3531,1796,0,506,17,1671,80,690,216,336,145,466,311,748,602,1000,341,464,472,350,843,59,111,220,278,72,308,13,94,3,260,17,243,32,3063,0,304,0,460
2014,July,Saturday,7:00-8:00,3714,2518,0,898,42,3109,198,1411,411,575,238,1219,423,1114,1567,562,1426,756,1241,813,1499,206,188,198,507,154,432,95,130,10,271,39,609,83,1070,0,495,0,850
2014,July,Saturday,8:00-9:00,2664,2959,0,913,46,3043,155,1246,583,666,301,1039,845,1039,1223,671,1502,1129,1505,989,1344,239,160,158,528,138,358,108,105,21,261,28,526,86,319,0,540,0,946
2014,July,Saturday,9:00-10:00,2390,3011,0,772,44,2691,188,741,712,665,179,543,1280,1311,1075,488,1470,1135,1298,1030,1169,166,242,270,469,41,326,68,125,7,214,13,423,112,119,0,365,0,902
2014,July,Saturday,10:00-11:00,2808,2617,0,722,24,2155,154,840,139,501,197,349,1120,955,595,388,1202,1067,1226,689,1471,134,297,310,564,100,419,27,195,11,329,14,461,75,983,0,417,0,935
2014,July,Saturday,11:00-12:00,2516,3097,0,636,28,2021,168,734,280,413,217,941,507,676,673,388,1327,1175,1262,876,1517,110,256,177,653,48,547,38,182,24,324,19,452,126,1576,0,420,0,1016
2014,July,Saturday,12:00-1:00 PM,1131,3608,0,790,26,2483,123,1119,66,400,169,1154,499,1031,532,330,1303,912,1169,760,1474,148,287,437,470,81,531,45,208,3,442,30,589,99,3716,0,504,0,1373
2014,July,Saturday,1:00-2:00,2164,3484,0,764,32,2074,166,684,307,478,75,946,419,1102,336,236,973,958,1317,677,1489,151,278,152,665,39,629,45,241,26,495,31,626,145,2778,0,644,0,1413
2014,July,Saturday,2:00-3:00,2443,3411,0,678,23,1964,107,754,295,303,285,746,745,778,296,206,880,1052,1149,625,1497,78,365,237,640,47,690,104,194,7,589,16,661,115,2634,0,637,0,1575
2014,July,Saturday,3:00-4:00,2388,3774,0,775,42,2129,168,578,301,397,102,773,442,439,428,250,814,634,1436,915,1342,171,267,177,760,136,677,97,229,42,531,29,648,202,4354,0,682,0,1693
2014,July,Saturday,4:00-5:00,1337,3613,0,895,51,2481,134,646,130,444,141,741,427,361,514,189,700,1102,920,758,1542,108,265,306,737,200,740,101,313,132,584,24,1016,274,7363,0,899,0,1954
2014,July,Saturday,5:00-6:00,1825,4080,0,1161,61,3007,148,886,102,231,494,824,407,529,360,324,489,788,879,1064,980,114,294,597,565,174,853,80,367,180,843,27,1280,296,8566,0,1164,0,2296
2014,July,Saturday,6:00-7:00,2626,5293,0,945,30,2566,93,894,84,248,404,925,275,178,556,213,475,139,926,999,1224,123,268,405,832,142,968,315,255,70,819,20,1223,179,4210,0,1200,0,2484
2014,July,Saturday,7:00-8:00,1374,2875,0,948,23,2579,76,877,71,172,516,809,288,157,362,116,373,69,663,659,893,70,180,314,705,170,746,240,274,67,666,22,1158,131,2592,0,870,0,1748
2014,July,Saturday,8:00-9:00,1344,1958,0,589,11,1494,68,437,69,269,207,548,228,130,250,108,174,48,510,414,601,54,146,424,494,82,646,79,291,50,454,23,772,66,1593,0,695,0,1421
2014,July,Saturday,9:00-10:00,197,427,0,212,8,277,37,223,35,136,105,252,105,64,124,34,54,13,13,136,13,18,11,90,13,24,14,29,15,20,15,7,15,21,200,0,180,0,369
2014,July,Saturday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,July,Sunday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,July,Sunday,5:00-6:00,1918,671,0,135,41,598,69,168,14,66,43,189,115,141,214,42,72,163,156,62,234,25,40,32,133,50,85,9,66,1,59,15,67,46,1669,0,99,0,137
2014,July,Sunday,6:00-7:00,1630,1379,0,326,24,924,59,346,88,144,91,265,142,379,282,100,252,373,402,295,434,55,87,123,142,28,263,11,91,6,169,9,166,87,2126,0,222,0,255
2014,July,Sunday,7:00-8:00,1019,1599,0,490,103,1266,184,577,69,269,61,401,323,521,346,233,497,885,544,393,825,57,109,112,336,28,414,29,166,9,211,26,281,183,2054,0,272,0,422
2014,July,Sunday,8:00-9:00,2336,1908,0,531,20,1440,78,510,86,314,93,600,249,549,266,152,553,730,1161,572,641,36,124,113,410,29,431,16,209,6,278,27,302,103,2305,0,338,0,525
2014,July,Sunday,9:00-10:00,1617,2243,0,527,53,1587,118,777,127,384,63,700,430,680,477,327,624,961,1079,402,1063,62,151,116,522,32,380,8,217,5,275,6,315,68,1930,0,372,0,801
2014,July,Sunday,10:00-11:00,1244,2344,0,574,16,1332,133,672,160,317,123,681,267,478,458,266,459,1532,833,484,965,91,168,112,484,52,395,34,172,5,277,8,333,356,2875,0,324,0,772
2014,July,Sunday,11:00-12:00,2005,2386,0,499,28,1401,295,591,90,360,101,746,468,365,523,420,629,936,1011,542,836,58,182,149,483,51,390,5,153,9,319,29,386,70,2079,0,383,0,957
2014,July,Sunday,12:00-1:00 PM,829,2781,0,573,41,1577,106,514,121,312,139,627,310,485,339,361,478,953,907,166,1120,37,171,179,347,13,489,20,171,8,349,14,343,252,2617,0,409,0,987
2014,July,Sunday,1:00-2:00,1955,2683,0,440,45,1541,100,544,153,333,116,793,334,461,320,250,487,714,1223,331,950,88,191,179,526,49,438,20,171,6,303,18,387,229,2475,0,407,0,1050
2014,July,Sunday,2:00-3:00,2182,2577,0,548,41,1592,155,610,108,365,158,701,241,566,444,221,510,903,1153,570,997,85,210,127,515,72,455,19,227,13,353,28,416,193,2554,0,427,0,1109
2014,July,Sunday,3:00-4:00,1629,2901,0,557,46,1494,187,761,181,325,105,572,384,807,240,185,482,814,1223,517,992,58,219,184,559,76,486,49,198,4,490,14,508,528,2921,0,473,0,1194
2014,July,Sunday,4:00-5:00,1464,2964,0,654,117,1696,119,743,153,327,238,692,372,497,265,306,350,1065,858,434,919,69,229,152,677,61,577,27,229,6,483,21,515,293,3482,0,534,0,1223
2014,July,Sunday,5:00-6:00,462,2574,0,823,15,1890,141,574,130,406,140,861,246,506,339,222,327,1101,495,380,984,78,225,305,536,52,594,18,320,15,522,19,641,178,4090,0,539,0,1320
2014,July,Sunday,6:00-7:00,425,2605,0,665,46,1556,161,656,140,444,115,665,370,328,218,218,290,686,548,405,839,74,185,157,739,76,661,44,274,15,485,25,631,467,3903,0,554,0,1348
2014,July,Sunday,7:00-8:00,446,2507,0,725,18,1305,98,442,135,424,89,564,296,229,188,147,253,336,354,297,700,52,182,243,637,57,577,19,331,18,525,40,566,184,3162,0,523,0,1247
2014,July,Sunday,8:00-9:00,455,1720,0,458,68,1506,18,398,95,322,81,463,242,207,191,130,175,240,249,198,609,77,188,120,635,23,603,7,340,15,521,41,540,52,809,0,496,0,1143
2014,July,Sunday,9:00-10:00,370,435,0,150,9,222,59,165,50,155,33,211,89,91,30,22,18,0,4,37,5,10,4,22,5,4,6,1,5,2,5,6,5,10,154,0,73,0,134
2014,July,Sunday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Monday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Monday,5:00-6:00,5360,918,0,167,50,855,99,233,20,131,86,377,230,450,681,82,142,261,251,79,295,29,46,47,196,74,126,6,49,2,77,25,112,123,3755,0,130,0,174
2014,August,Monday,6:00-7:00,8380,2777,0,800,60,2963,188,948,240,474,299,974,523,1507,1123,484,1224,534,575,504,742,98,155,282,325,44,410,18,141,7,193,24,420,85,7140,0,291,0,470
2014,August,Monday,7:00-8:00,2448,5003,0,1311,276,5021,729,2336,280,1410,319,1578,1269,3569,2372,976,2082,1470,903,777,1634,138,263,252,757,39,588,31,180,10,237,74,783,328,4712,0,546,0,1088
2014,August,Monday,8:00-9:00,939,4004,0,1176,56,3535,294,1953,344,1612,478,2278,947,4002,1942,686,2501,1131,1799,1227,1375,100,341,233,842,35,524,16,215,6,305,66,749,81,2860,0,590,0,1178
2014,August,Monday,9:00-10:00,936,3394,0,965,107,3452,265,1303,281,1106,240,1754,1160,2455,2115,937,1791,1170,1314,622,1644,116,283,212,954,45,528,7,186,4,240,10,518,220,2067,0,403,0,1004
2014,August,Monday,10:00-11:00,571,3320,0,933,31,2773,300,1070,289,827,327,1273,639,1451,1741,833,1493,1607,874,741,1478,155,285,183,791,67,505,40,200,6,335,13,569,72,3583,0,359,0,967
2014,August,Monday,11:00-12:00,1001,3146,0,902,58,2540,494,1143,217,876,246,1369,789,1200,1720,913,1365,1078,1164,872,1346,96,301,235,765,71,544,8,223,8,302,49,644,148,2796,0,491,0,1245
2014,August,Monday,12:00-1:00 PM,962,3142,0,880,65,2682,173,1096,272,726,323,1494,740,1727,1205,886,1173,964,917,279,1880,68,316,332,643,15,590,31,268,9,388,27,665,211,5145,0,559,0,1268
2014,August,Monday,1:00-2:00,892,3223,0,886,104,3068,213,1053,310,782,273,1443,607,1664,1155,707,1376,733,1255,550,1578,124,269,219,642,62,556,27,231,6,331,29,632,276,4343,0,544,0,1433
2014,August,Monday,2:00-3:00,697,3049,0,882,75,3227,308,1084,204,690,299,1318,454,1434,1124,552,1272,924,1179,859,1503,131,322,183,743,98,621,21,256,20,525,49,729,257,5303,0,625,0,1579
2014,August,Monday,3:00-4:00,932,3526,0,948,82,2905,295,958,227,699,227,916,614,1441,429,403,1050,807,1212,783,1502,86,327,241,733,111,714,72,289,5,596,26,966,306,6796,0,852,0,1908
2014,August,Monday,4:00-5:00,805,3670,0,871,155,2703,190,928,192,485,353,1046,563,961,511,623,713,1120,902,811,1718,118,393,221,984,99,941,51,424,9,676,49,1194,723,11156,0,993,0,2427
2014,August,Monday,5:00-6:00,1731,4832,0,1506,27,3349,249,1071,243,692,238,1284,367,829,555,427,629,1439,647,781,2026,142,407,503,884,109,1251,27,489,28,977,57,1888,113,11711,0,1315,0,3259
2014,August,Monday,6:00-7:00,1484,4223,0,1299,90,3001,311,1027,219,784,203,1362,757,690,458,433,575,890,711,901,1865,141,355,285,1341,157,1372,103,640,34,1134,84,2110,465,7097,0,1599,0,3493
2014,August,Monday,7:00-8:00,1124,3714,0,1106,27,2462,186,606,185,642,135,846,444,471,385,234,403,442,465,535,1261,81,286,362,950,122,1242,38,645,34,987,128,1821,175,4389,0,1230,0,3061
2014,August,Monday,8:00-9:00,1063,1891,0,723,107,1725,30,527,126,493,123,504,239,420,297,212,254,269,279,356,1095,108,264,204,1081,43,1102,11,523,22,755,79,1049,482,2326,0,854,0,2100
2014,August,Monday,9:00-10:00,351,635,0,341,78,422,24,370,89,309,77,431,205,233,165,81,97,111,115,181,348,57,123,105,347,23,361,8,274,17,360,70,376,431,387,0,566,0,1251
2014,August,Monday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Tuesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Tuesday,5:00-6:00,5156,850,0,152,46,802,93,208,18,122,80,348,212,412,624,71,123,249,239,73,273,28,44,46,192,72,123,7,53,2,73,26,117,123,3449,0,124,0,171
2014,August,Tuesday,6:00-7:00,8162,2572,0,729,55,2780,176,849,215,439,277,898,482,1381,1028,419,1059,509,548,467,687,93,148,277,319,43,401,19,152,7,181,25,439,86,6567,0,276,0,461
2014,August,Tuesday,7:00-8:00,2849,4632,0,1194,251,4711,683,2092,251,1307,295,1454,1170,3270,2173,844,1802,1400,861,720,1513,131,251,247,742,39,575,34,194,10,223,77,818,329,4276,0,517,0,1067
2014,August,Tuesday,8:00-9:00,968,3902,0,1210,51,3358,275,1828,308,1493,443,2100,873,3667,1779,594,2164,1077,1713,1136,1274,96,326,228,825,35,512,17,232,6,286,69,783,81,2543,0,559,0,1155
2014,August,Tuesday,9:00-10:00,413,3406,0,945,97,3072,249,1220,251,1079,222,1696,1069,2764,1938,811,1550,1114,1252,576,1523,111,270,208,936,44,516,8,201,4,225,11,541,221,1863,0,382,0,985
2014,August,Tuesday,10:00-11:00,538,2953,0,915,28,2454,281,1015,259,781,303,1438,589,1525,1595,750,1292,1531,833,687,1369,148,273,180,775,65,493,43,215,5,315,14,595,72,3261,0,341,0,948
2014,August,Tuesday,11:00-12:00,576,3584,0,918,53,2201,464,1272,194,812,228,1159,727,1100,1575,790,1182,1027,1109,807,1246,92,288,231,750,70,531,8,241,8,283,51,673,149,2473,0,466,0,1221
2014,August,Tuesday,12:00-1:00 PM,598,3646,0,813,59,2400,162,1036,244,673,299,1377,682,1582,1104,767,1015,918,874,259,1741,64,302,326,631,15,576,33,289,8,365,28,695,212,4681,0,530,0,1244
2014,August,Tuesday,1:00-2:00,453,3365,0,925,95,3085,200,989,278,724,253,1330,560,1524,1058,612,1190,698,1195,509,1461,118,257,214,630,61,544,29,249,6,311,30,661,277,3968,0,516,0,1405
2014,August,Tuesday,2:00-3:00,456,3340,0,910,68,2893,289,1036,183,639,277,1215,418,1313,1030,478,1101,880,1123,796,1391,125,308,180,729,96,607,23,276,19,493,51,762,258,4810,0,593,0,1549
2014,August,Tuesday,3:00-4:00,621,4215,0,906,75,2289,277,858,203,647,210,844,566,1320,393,349,909,768,1155,725,1391,82,312,237,719,108,698,77,312,5,560,28,1010,307,6149,0,808,0,1871
2014,August,Tuesday,4:00-5:00,575,3918,0,794,142,2477,178,831,172,449,327,964,519,880,468,539,617,1067,859,751,1590,113,375,217,965,97,920,54,457,8,635,52,1248,725,10115,0,942,0,2380
2014,August,Tuesday,5:00-6:00,1711,4676,0,1372,25,3142,234,960,217,641,220,1183,338,759,509,370,544,1371,616,724,1876,136,389,493,866,107,1223,29,527,26,918,60,1973,113,10566,0,1247,0,3196
2014,August,Tuesday,6:00-7:00,1483,4080,0,1183,82,2815,291,920,196,727,188,1255,698,632,419,374,497,848,678,834,1727,135,339,279,1315,153,1341,111,689,32,1065,88,2205,467,6111,0,1517,0,3426
2014,August,Tuesday,7:00-8:00,1132,3629,0,1007,25,2268,174,542,166,595,125,779,409,431,353,202,349,421,443,496,1168,78,273,355,931,120,1214,40,695,32,927,134,1903,176,3615,0,1167,0,3002
2014,August,Tuesday,8:00-9:00,1116,1797,0,658,98,1598,29,472,113,456,114,464,220,385,272,184,220,257,266,329,1014,103,252,200,1060,42,1077,12,563,21,709,83,1097,483,1798,0,810,0,2059
2014,August,Tuesday,9:00-10:00,360,597,0,330,71,406,22,332,79,287,72,398,189,213,151,70,84,106,110,168,331,54,121,103,331,22,338,9,286,16,345,73,351,433,279,0,537,0,1226
2014,August,Tuesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Wednesday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Wednesday,5:00-6:00,5273,881,0,161,48,823,95,226,19,120,79,358,218,431,652,79,136,261,251,77,289,29,46,48,197,74,126,7,51,2,80,25,109,126,3879,0,130,0,181
2014,August,Wednesday,6:00-7:00,8314,2664,0,774,58,2852,181,920,233,433,273,925,496,1444,1076,465,1175,533,574,493,726,99,156,284,327,44,410,18,146,7,200,23,410,88,7510,0,290,0,489
2014,August,Wednesday,7:00-8:00,2772,4798,0,1268,267,4833,701,2266,272,1286,291,1498,1204,3420,2273,937,2000,1467,902,760,1598,139,265,254,761,39,587,32,186,11,246,72,764,338,5336,0,544,0,1133
2014,August,Wednesday,8:00-9:00,1419,4019,0,1197,54,3313,283,1981,334,1470,436,2162,899,3496,1861,659,2403,1129,1795,1200,1345,101,344,234,847,35,523,17,222,6,315,65,731,83,3464,0,587,0,1226
2014,August,Wednesday,9:00-10:00,1229,3574,0,946,103,3032,255,1261,272,1038,219,1477,1101,2433,2027,900,1720,1168,1312,608,1608,117,285,214,960,45,527,7,192,4,248,10,505,227,2582,0,402,0,1045
2014,August,Wednesday,10:00-11:00,859,3209,0,934,30,2472,289,1178,280,769,299,1222,606,1311,1668,807,1434,1603,872,725,1446,156,288,185,796,66,504,41,206,6,347,13,555,74,3988,0,358,0,1006
2014,August,Wednesday,11:00-12:00,1016,3249,0,885,56,2258,476,1378,211,799,224,1194,749,1150,1648,877,1312,1076,1162,853,1317,97,303,237,770,71,543,8,231,8,312,48,628,153,3153,0,490,0,1296
2014,August,Wednesday,12:00-1:00 PM,995,3318,0,863,62,2463,166,1122,264,662,294,1418,703,1655,1155,851,1127,962,916,273,1839,68,318,334,647,15,589,32,277,9,402,26,649,218,5458,0,557,0,1320
2014,August,Wednesday,1:00-2:00,1098,3067,0,982,100,2915,205,1072,301,713,249,1370,577,1595,1107,679,1321,731,1252,538,1544,125,271,220,646,62,556,27,239,6,343,28,617,284,4634,0,542,0,1491
2014,August,Wednesday,2:00-3:00,892,3245,0,966,72,2707,296,1122,198,630,272,1251,431,1374,1077,530,1222,922,1176,840,1470,132,325,185,748,98,620,22,264,21,544,47,712,265,5597,0,623,0,1644
2014,August,Wednesday,3:00-4:00,1077,3844,0,962,79,2436,284,929,220,637,207,869,583,1380,411,387,1009,805,1210,766,1470,87,329,243,737,111,713,74,299,5,617,26,943,316,6998,0,849,0,1986
2014,August,Wednesday,4:00-5:00,1029,3517,0,843,150,2602,183,900,186,442,322,993,535,921,490,598,685,1118,900,794,1680,119,396,222,990,99,940,52,437,9,700,48,1165,745,11328,0,989,0,2526
2014,August,Wednesday,5:00-6:00,1627,4995,0,1457,26,3224,240,1039,235,631,217,1219,348,794,532,411,604,1436,646,764,1981,143,410,506,889,109,1249,28,505,29,1012,56,1842,116,11945,0,1310,0,3392
2014,August,Wednesday,6:00-7:00,1370,4538,0,1257,87,2838,299,997,212,716,185,1293,719,661,439,415,552,888,710,881,1824,142,358,287,1349,157,1370,107,660,36,1174,82,2059,479,7238,0,1593,0,3636
2014,August,Wednesday,7:00-8:00,1169,3797,0,1070,27,2369,179,588,179,586,124,803,422,451,369,225,387,441,464,524,1234,82,288,364,956,122,1240,39,666,35,1022,125,1777,181,4367,0,1225,0,3186
2014,August,Wednesday,8:00-9:00,1086,1862,0,699,104,1755,29,511,122,449,112,478,227,403,285,204,244,269,279,348,1071,108,266,206,1088,43,1100,12,539,23,781,77,1024,496,2289,0,851,0,2186
2014,August,Wednesday,9:00-10:00,391,647,0,326,75,427,23,359,86,282,71,410,194,223,158,78,93,111,115,177,346,57,119,106,358,23,365,9,285,17,379,68,386,444,296,0,564,0,1302
2014,August,Wednesday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Thursday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Thursday,5:00-6:00,4969,885,0,158,48,810,94,225,19,119,78,343,209,422,639,77,132,254,244,75,280,28,44,46,189,70,120,6,49,2,78,24,105,120,3479,0,122,0,168
2014,August,Thursday,6:00-7:00,7669,2676,0,759,57,2806,178,916,232,431,272,885,475,1415,1054,451,1139,519,559,478,704,94,149,273,314,42,389,17,140,7,195,22,393,83,6640,0,272,0,454
2014,August,Thursday,7:00-8:00,2050,4821,0,1243,262,4756,690,2258,271,1282,290,1434,1153,3350,2227,908,1938,1428,878,737,1550,132,253,243,730,37,558,31,178,10,240,69,732,320,4355,0,510,0,1051
2014,August,Thursday,8:00-9:00,1239,3856,0,1004,53,3220,278,1839,333,1428,434,1911,860,3757,1823,639,2328,1099,1748,1164,1305,96,328,225,813,34,497,16,213,6,308,62,701,79,2597,0,551,0,1138
2014,August,Thursday,9:00-10:00,591,3580,0,986,101,2957,251,1239,271,865,218,1654,1054,2498,1986,872,1667,1137,1277,590,1560,112,272,205,921,42,501,7,184,4,243,10,484,215,1909,0,377,0,970
2014,August,Thursday,10:00-11:00,359,3282,0,942,29,2365,284,1123,279,748,298,1309,580,1307,1634,807,1390,1561,849,703,1402,149,275,177,763,63,479,40,198,6,339,12,532,70,3324,0,336,0,934
2014,August,Thursday,11:00-12:00,583,3268,0,951,55,2222,468,1373,210,796,223,1143,717,1127,1614,850,1271,1048,1131,827,1277,92,290,227,739,67,516,8,221,8,305,46,602,145,2582,0,459,0,1203
2014,August,Thursday,12:00-1:00 PM,745,3239,0,847,61,2423,163,1118,263,660,293,1358,673,1621,1131,825,1092,937,891,265,1783,65,304,321,621,14,559,30,265,9,393,25,621,207,4806,0,522,0,1225
2014,August,Thursday,1:00-2:00,435,3164,0,963,99,3114,202,1067,300,711,248,1312,552,1562,1084,658,1280,712,1219,521,1497,119,259,211,620,59,528,26,229,6,335,27,591,270,4045,0,508,0,1384
2014,August,Thursday,2:00-3:00,342,3177,0,947,71,2993,291,1118,197,627,271,1197,412,1346,1055,514,1184,897,1145,815,1425,126,310,177,717,93,589,21,253,20,532,45,682,252,4955,0,584,0,1526
2014,August,Thursday,3:00-4:00,698,3887,0,944,78,2446,280,925,219,635,206,832,558,1352,403,375,978,784,1178,743,1425,83,314,233,707,105,677,71,286,5,603,25,904,299,6347,0,796,0,1844
2014,August,Thursday,4:00-5:00,948,3310,0,826,147,2625,180,897,185,441,321,951,512,902,480,580,664,1088,876,769,1629,114,378,213,950,94,893,50,419,9,685,46,1117,706,10502,0,928,0,2345
2014,August,Thursday,5:00-6:00,1362,4922,0,1428,26,3172,236,1035,234,629,216,1167,333,778,521,398,585,1398,629,741,1921,137,391,486,853,104,1187,27,484,28,989,54,1765,110,11034,0,1229,0,3149
2014,August,Thursday,6:00-7:00,1122,4476,0,1232,85,2775,294,993,211,713,185,1238,688,648,430,403,535,865,691,854,1769,136,341,275,1294,149,1302,102,633,35,1148,78,1973,455,6574,0,1495,0,3375
2014,August,Thursday,7:00-8:00,1137,3549,0,1049,26,2331,176,585,179,583,123,768,404,442,362,218,376,429,452,508,1196,78,275,349,917,116,1178,37,638,34,999,120,1703,171,4056,0,1149,0,2958
2014,August,Thursday,8:00-9:00,1111,1776,0,685,102,1613,29,509,122,448,112,458,217,395,279,198,237,262,271,337,1038,104,254,197,1044,41,1045,11,517,22,764,74,981,471,2106,0,798,0,2029
2014,August,Thursday,9:00-10:00,375,594,0,321,74,424,22,358,86,281,70,392,186,219,155,75,90,108,112,172,334,55,118,102,334,22,342,8,264,17,361,65,373,421,324,0,529,0,1208
2014,August,Thursday,10:00-11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Friday,4:00-5:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,August,Friday,5:00-6:00,5476,904,0,164,49,866,100,219,19,121,80,352,214,434,656,82,140,372,358,78,292,28,44,46,192,71,121,6,50,2,78,25,112,130,3706,0,135,0,180
2014,August,Friday,6:00-7:00,8700,2732,0,787,59,3000,190,894,226,438,276,909,487,1452,1081,479,1210,760,819,499,735,94,149,277,319,42,393,18,144,7,195,24,420,90,7034,0,301,0,484
2014,August,Friday,7:00-8:00,3059,4921,0,1289,271,4884,738,2202,264,1301,294,1472,1184,3438,2285,965,2060,2093,1287,770,1618,133,253,247,742,38,564,32,184,10,240,74,783,347,4591,0,563,0,1122
