year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit,
2011,January,10,14:00-15:00,3064,2836,1459,945,619,521,578,546,160,91,341,342,146,150,1610,1988,475,492,1081,982,1697,2240,
2011,January,10,15:00-16:00,3873,2595,1924,699,816,484,700,578,137,146,476,358,182,182,1763,2132,480,654,954,1336,1561,2742,
2011,January,10,16:00-17:00,4415,2290,1989,691,961,474,752,580,185,127,599,382,225,204,1948,2285,470,921,1022,1548,1345,3561,
2011,January,10,17:00-18:00,5919,2295,2328,640,1300,593,1198,822,300,190,659,373,246,271,2182,2962,521,1089,1187,1999,1375,4975,
2011,January,10,18:00-19:00,6083,2243,1934,567,1303,650,1070,832,194,229,493,346,182,257,2377,2992,462,1291,995,2058,1115,5265,
2011,January,10,19:00-20:00,4115,1624,1510,382,1085,552,759,670,126,162,351,231,96,206,2201,1911,318,1029,625,1558,850,4055,
2011,January,10,20:00-21:00,2310,1036,1235,306,749,449,762,409,70,151,153,245,44,150,1652,1433,184,745,430,1281,622,2876,
2011,January,10,21:00-22:00,1285,712,726,220,434,273,457,255,29,80,56,97,23,93,831,692,61,437,158,784,196,1924,
2011,January,10,22:00-23:00, -   , -   ,1, -   , -   ,1,11,6, -   , -   ,14, -   , -   ,4,34,64, -   ,47, -   ,169, -   ,183,
2011,January,10,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,10,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,11,4:00-5:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,8, -   ,1, -   ,1, -   ,9, -   ,8, -   ,179, -   ,
2011,January,11,5:00-6:00,540,521,103,134,144,150,148,100,34,54,61,110,37,27,225,239,160,56,738,108,1979,294,
2011,January,11,6:00-7:00,1029,2710,225,2508,450,649,533,317,249,174,284,411,269,164,1235,968,1157,231,2734,473,6166,745,
2011,January,11,7:00-8:00,1782,5457,342,4706,871,2356,1180,635,351,509,354,917,361,293,1903,1850,1534,392,3522,878,6895,1066,
2011,January,11,8:00-9:00,1802,6205,269,3211,814,1671,923,869,274,511,293,746,352,342,1736,2663,1161,415,3307,865,6052,889,
2011,January,11,9:00-10:00,1762,5017,352,2054,587,1161,628,761,188,193,221,450,228,224,1383,2098,861,289,2114,652,3963,876,
2011,January,11,10:00-11:00,1701,3771,463,1711,421,879,493,512,139,163,240,393,194,143,1489,1260,671,244,1718,570,3055,982,
2011,January,11,11:00-12:00,2078,3242,663,1249,431,829,462,580,151,91,307,344,182,112,1465,1435,604,326,1561,660,2709,1272,
2011,January,11,12:00-13:00,2513,3058,928,1440,517,679,556,575,152,116,262,411,179,128,1568,1473,603,439,1526,818,2560,1790,
2011,January,11,13:00-14:00,2617,2989,1046,1205,615,621,542,556,126,126,318,372,221,142,1617,1627,531,437,1270,879,1922,1761,
2011,January,11,14:00-15:00,3047,2912,1274,824,699,537,551,523,137,113,382,337,137,154,1654,1587,483,474,1007,999,1830,2180,
2011,January,11,15:00-16:00,3741,2541,1699,768,791,463,690,594,154,153,441,403,147,185,1644,2324,477,621,1054,1292,1476,2894,
2011,January,11,16:00-17:00,4555,2128,2201,712,996,489,871,727,168,143,659,397,254,222,1767,2237,479,859,1102,1498,1270,3325,
2011,January,11,17:00-18:00,5791,2358,2582,621,1327,622,1236,869,306,207,789,434,261,279,2288,3079,583,1146,1151,2002,1317,4936,
2011,January,11,18:00-19:00,6018,2183,2002,589,1351,629,1169,869,194,202,577,311,166,285,2383,3333,483,1295,1099,2059,1094,5651,
2011,January,11,19:00-20:00,4167,1590,1889,430,1114,576,829,649,116,175,314,248,84,194,2067,2347,296,1036,720,1568,792,3929,
2011,January,11,20:00-21:00,2530,1041,1181,321,881,425,601,413,60,133,136,200,47,135,1728,1742,203,791,491,1353,668,2995,
2011,January,11,21:00-22:00,1408,777,752,231,421,269,503,253,25,90,84,112,19,89,831,913,74,455,187,828,190,2134,
2011,January,11,22:00-23:00, -   , -   ,2, -   , -   ,1,15, -   , -   , -   ,12, -   ,1,13,23,89,1,38, -   ,190, -   ,175,
2011,January,11,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,11,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,12,4:00-5:00, -   , -   , -   , -   , -   , -   , -   , -   ,1, -   ,9, -   , -   , -   ,4, -   ,8, -   ,5, -   ,165, -   ,
2011,January,12,5:00-6:00,483,513,104,128,143,134,139,115,45,80,73,96,37,23,208,231,160,63,715,98,1946,245,
2011,January,12,6:00-7:00,1044,2591,190,2412,445,652,523,296,203,182,268,435,252,172,1095,1033,1040,201,2729,467,6240,757,
2011,January,12,7:00-8:00,1735,5661,381,4590,913,1887,1226,618,372,411,349,951,396,291,1892,1991,1414,416,3449,926,6708,981,
2011,January,12,8:00-9:00,1688,6269,311,3259,833,1640,967,831,259,397,285,697,305,327,1544,2364,1124,379,2976,890,5137,870,
2011,January,12,9:00-10:00,1661,4263,317,1957,555,1014,650,655,186,155,199,481,238,197,1476,2021,817,269,2060,686,3855,840,
2011,January,12,10:00-11:00,1600,3643,508,1694,430,830,459,571,156,123,249,341,199,117,1434,1706,656,275,1602,564,3000,948,
2011,January,12,11:00-12:00,2165,3040,614,1296,445,675,446,559,133,83,279,313,165,134,1387,1910,543,283,1475,647,2497,1239,
2011,January,12,12:00-13:00,2433,3150,1078,1359,521,579,562,585,139,115,272,498,185,149,1713,1985,617,412,1531,818,2553,1631,
2011,January,12,13:00-14:00,2567,2872,1062,1212,675,559,554,568,112,130,335,391,202,144,1535,2049,543,468,1217,913,2000,1937,
2011,January,12,14:00-15:00,3108,2886,1264,968,773,433,631,524,147,83,399,343,162,169,1608,2175,471,533,1089,993,1734,2141,
2011,January,12,15:00-16:00,3651,2436,1766,775,762,475,635,582,128,147,496,367,144,196,1624,2495,460,632,1063,1241,1373,2740,
2011,January,12,16:00-17:00,4270,2103,2267,728,929,466,832,580,177,150,736,412,184,208,1795,2960,414,864,1189,1447,1263,3443,
2011,January,12,17:00-18:00,5714,2295,2328,699,1266,606,1088,803,316,183,754,401,260,303,2068,3483,593,1069,1326,1926,1293,4704,
2011,January,12,18:00-19:00,5997,2226,2107,607,1247,644,1108,856,224,209,489,318,203,281,2409,3572,453,1323,1033,2092,1249,5116,
2011,January,12,19:00-20:00,4034,1690,1568,460,962,580,703,658,117,181,345,229,103,194,1948,2473,326,888,706,1547,814,3878,
2011,January,12,20:00-21:00,2348,1121,1162,367,748,479,554,468,69,134,163,222,50,153,2033,1780,192,740,521,1312,638,2778,
2011,January,12,21:00-22:00,1317,876,806,255,504,327,493,267,31,92,42,110,15,88,1039,1008,52,441,176,806,186,1979,
2011,January,12,22:00-23:00, -   , -   , -   , -   ,1,5,11,2, -   , -   ,13,1, -   ,8,27,83,1,59, -   ,211, -   ,177,
2011,January,12,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,12,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,13,4:00-5:00,1, -   , -   , -   , -   , -   , -   , -   ,2, -   ,7, -   , -   , -   , -   , -   ,10, -   ,6, -   ,189, -   ,
2011,January,13,5:00-6:00,475,480,97,169,151,144,139,96,37,73,66,90,55,29,226,194,158,72,717,120,2073,243,
2011,January,13,6:00-7:00,1058,2670,222,2613,472,832,591,326,252,170,289,467,246,173,1128,923,1075,246,2862,465,5915,705,
2011,January,13,7:00-8:00,1715,5523,366,4508,883,2256,1150,675,347,474,330,932,382,292,1931,1914,1544,386,3423,881,6781,1078,
2011,January,13,8:00-9:00,1729,6051,287,3119,810,1691,963,855,275,434,302,743,320,314,1576,2374,1160,376,3161,829,5525,898,
2011,January,13,9:00-10:00,1612,4525,445,1992,509,1107,627,686,210,140,233,540,204,176,1441,2038,785,227,1937,619,3562,828,
2011,January,13,10:00-11:00,1603,3432,504,1727,415,965,472,532,168,121,267,367,192,151,1451,1732,631,257,1709,606,2979,903,
2011,January,13,11:00-12:00,1889,3123,661,1357,524,725,529,493,129,106,250,363,128,131,1422,1911,573,325,1448,661,2865,1124,
2011,January,13,12:00-13:00,2376,2953,968,1296,586,666,511,602,140,129,296,385,146,119,1544,1983,630,416,1526,846,2533,1589,
2011,January,13,13:00-14:00,2409,2910,1182,1297,595,682,642,571,132,124,317,357,163,158,1532,2051,517,417,1357,849,1943,1735,
2011,January,13,14:00-15:00,2819,2604,1115,918,730,495,571,453,138,105,386,348,164,140,1634,2069,492,486,1096,1000,1624,2175,
2011,January,13,15:00-16:00,3422,2428,1617,840,834,463,671,576,146,114,572,358,154,170,1615,2304,441,604,1054,1214,1436,2710,
2011,January,13,16:00-17:00,4094,2203,2020,814,928,479,730,666,142,137,761,413,200,212,1743,2432,448,777,1127,1377,1242,3354,
2011,January,13,17:00-18:00,5530,2167,2568,721,1216,588,1112,828,294,209,665,383,245,266,2187,3334,581,1130,1207,1979,1356,4552,
2011,January,13,18:00-19:00,5846,2135,2180,747,1290,631,1087,809,215,201,459,322,195,335,2409,3486,482,1257,1065,2145,1158,5183,
2011,January,13,19:00-20:00,4116,1481,1771,471,1017,585,789,677,110,151,342,231,67,206,2101,2470,289,993,724,1601,841,3904,
2011,January,13,20:00-21:00,2450,1043,1273,330,898,442,605,425,72,138,128,210,55,150,1618,1859,180,762,477,1344,630,2978,
2011,January,13,21:00-22:00,1333,748,816,241,479,292,507,236,21,89,59,101,25,77,845,1048,60,473,224,801,186,2039,
2011,January,13,22:00-23:00, -   , -   , -   ,1,1,7,4,8, -   ,1,12, -   ,1,12,25,114, -   ,54, -   ,226,1,248,
2011,January,13,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,13,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,14,4:00-5:00, -   , -   , -   , -   , -   , -   , -   , -   ,4, -   ,12, -   ,2, -   , -   , -   ,17, -   ,5, -   ,180, -   ,
2011,January,14,5:00-6:00,423,545,90,118,119,142,137,91,37,73,70,85,33,26,229,217,155,57,737,109,2009,223,
2011,January,14,6:00-7:00,962,2768,198,2326,414,674,523,288,224,168,260,445,251,164,1038,916,1023,210,2511,394,6148,617,
2011,January,14,7:00-8:00,1744,5520,358,4429,834,2146,1162,622,391,526,320,942,380,285,1968,1792,1557,411,3297,834,6764,951,
2011,January,14,8:00-9:00,1875,6455,336,3239,846,1645,893,854,287,422,288,763,309,312,1635,2279,1254,386,3337,763,5380,995,
2011,January,14,9:00-10:00,1902,4890,399,2062,583,1076,707,764,211,159,235,458,236,218,1417,2175,852,297,2142,761,3960,927,
2011,January,14,10:00-11:00,1969,4076,516,1849,443,911,550,635,163,134,271,373,186,124,1540,1843,689,265,1862,632,3385,1118,
2011,January,14,11:00-12:00,2277,3510,691,1389,433,730,534,641,140,112,301,363,203,125,1494,1948,604,352,1631,732,2863,1317,
2011,January,14,12:00-13:00,2741,3144,948,1311,512,674,503,676,134,169,336,399,181,157,1611,2229,628,429,1581,840,2740,1683,
2011,January,14,13:00-14:00,2642,3434,1139,1347,662,586,668,534,155,126,392,335,182,161,1723,2220,624,419,1428,967,2152,1993,
2011,January,14,14:00-15:00,3525,3133,1405,947,734,525,715,532,135,94,544,381,200,155,1684,2587,500,566,1278,1004,1853,2469,
2011,January,14,15:00-16:00,3631,2810,1663,721,822,438,783,569,152,114,544,428,192,185,1750,2716,566,647,1165,1237,1666,2750,
2011,January,14,16:00-17:00,4832,2567,1887,701,1139,471,905,627,194,160,544,386,179,200,1907,3294,473,844,1246,1671,1847,4021,
2011,January,14,17:00-18:00,6098,2670,2363,686,1237,592,1197,865,331,192,644,379,281,258,2209,3877,663,1023,1325,1856,1547,4303,
2011,January,14,18:00-19:00,6177,2570,2361,624,1480,579,1281,952,210,201,547,329,185,316,2485,4371,569,1279,1120,2137,1252,5339,
2011,January,14,19:00-20:00,4679,1961,1773,497,1076,564,954,704,117,158,350,268,96,220,2358,3016,280,1000,835,1712,972,4321,
2011,January,14,20:00-21:00,2900,1195,1253,340,792,440,704,497,94,134,154,240,62,149,1948,2231,208,789,606,1430,699,3265,
2011,January,14,21:00-22:00,1739,1008,787,337,505,371,609,334,40,72,53,112,19,101,1370,1249,75,608,225,992,240,2281,
2011,January,14,22:00-23:00, -   ,2, -   , -   ,9,2,10,1, -   , -   ,10, -   ,2,8,70,115, -   ,65,1,265, -   ,368,
2011,January,14,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,14,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,15,4:00-5:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,2, -   ,2, -   , -   , -   ,6, -   ,1, -   ,133, -   ,
2011,January,15,5:00-6:00,391,348,54,77,93,93,108,68,22,35,32,65,24,16,154,161,94,32,417,80,1228,210,
2011,January,15,6:00-7:00,702,1826,164,1259,246,327,313,197,100,69,148,277,105,96,650,556,442,123,1670,247,3991,478,
2011,January,15,7:00-8:00,1342,3646,261,2780,540,1418,683,485,230,225,179,698,211,134,1383,1117,984,213,2406,573,4572,947,
2011,January,15,8:00-9:00,1517,4177,312,2516,596,1172,659,644,204,259,205,519,239,203,1412,1503,831,323,2196,671,3838,855,
2011,January,15,9:00-10:00,1629,3897,391,1429,518,789,573,630,153,158,202,488,200,164,1286,1883,735,232,1878,598,3358,955,
2011,January,15,10:00-11:00,1829,3770,680,1368,501,806,511,582,154,107,298,451,153,113,1418,1752,643,237,1617,559,3327,1010,
2011,January,15,11:00-12:00,2333,3252,946,1027,536,710,576,662,155,128,396,414,160,117,1491,2456,575,360,1559,700,2796,1842,
2011,January,15,12:00-13:00,2714,3308,1110,1322,615,612,667,696,108,145,522,357,169,113,1658,2604,642,459,1658,924,2869,2086,
2011,January,15,13:00-14:00,2939,3188,1031,1014,641,709,655,530,151,116,354,429,149,159,1735,2356,636,444,1618,1099,2321,1954,
2011,January,15,14:00-15:00,2932,3611,1071,678,771,444,752,621,118,96,410,431,131,115,1892,2532,547,523,1315,990,2062,2393,
2011,January,15,15:00-16:00,3724,3156,1298,621,737,487,755,656,157,110,561,367,177,136,1841,2805,484,569,1163,1181,1756,2639,
2011,January,15,16:00-17:00,3970,2653,1667,443,938,467,787,626,139,127,348,382,137,154,1679,2650,367,632,1157,1245,1609,3268,
2011,January,15,17:00-18:00,5214,2381,1842,448,1115,488,1069,725,318,153,677,338,205,219,2063,3444,420,851,983,1477,1500,4133,
2011,January,15,18:00-19:00,4841,2264,1461,459,1027,532,1105,747,200,184,492,199,153,200,2258,3440,367,953,834,1727,1431,4259,
2011,January,15,19:00-20:00,3346,1673,604,367,738,467,716,522,106,104,338,152,58,126,1752,2320,258,687,527,1289,954,2968,
2011,January,15,20:00-21:00,2158,1207,489,299,706,368,595,429,89,108,131,96,67,94,1739,1680,171,546,479,859,818,2518,
2011,January,15,21:00-22:00,1189,918,312,257,341,346,500,273,25,68,38,60,29,71,907,789,75,386,194,679,242,1715,
2011,January,15,22:00-23:00, -   , -   , -   , -   ,7, -   ,11,1, -   , -   ,10, -   , -   ,2,51,58, -   ,38, -   ,142, -   ,211,
2011,January,15,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,15,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,16,4:00-5:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,4, -   ,2, -   , -   , -   ,6, -   , -   , -   ,116, -   ,
2011,January,16,5:00-6:00,283,329,56,117,85,47,73,30,8,12,25,46,16,10,104,110,66,26,349,92,658,126,
2011,January,16,6:00-7:00,513,1005,96,188,114,180,134,105,47,20,56,82,58,39,277,244,161,54,676,217,1562,315,
2011,January,16,7:00-8:00,717,1996,121,629,212,699,211,210,74,63,65,100,65,29,507,515,322,92,974,240,1844,566,
2011,January,16,8:00-9:00,1000,2157,194,557,225,331,304,280,96,52,87,111,101,53,634,803,352,133,1044,311,1880,722,
2011,January,16,9:00-10:00,1436,2966,243,327,310,232,340,437,111,67,67,201,120,61,793,1040,433,168,1109,374,2087,914,
2011,January,16,10:00-11:00,1562,2927,329,355,378,253,389,467,99,67,101,200,95,51,951,1300,448,216,1264,489,2309,1017,
2011,January,16,11:00-12:00,1983,3418,304,285,362,235,441,480,99,47,151,203,121,44,1048,1548,434,233,1148,501,2035,1370,
2011,January,16,12:00-13:00,1996,3045,362,365,391,324,427,547,98,57,154,223,84,59,1118,1496,428,262,1118,618,1849,1395,
2011,January,16,13:00-14:00,1984,2564,315,337,395,329,466,380,85,63,198,276,94,74,1117,1594,433,258,1095,609,1817,1363,
2011,January,16,14:00-15:00,2729,2899,403,273,379,305,474,539,97,80,197,244,83,86,1253,1589,393,345,1095,766,1947,1545,
2011,January,16,15:00-16:00,2630,2667,394,390,445,393,545,519,104,84,329,252,136,50,1375,1961,413,364,898,855,1583,1762,
2011,January,16,16:00-17:00,2803,2171,432,315,432,274,552,427,114,70,228,218,82,90,1341,1648,346,373,716,805,1384,1828,
2011,January,16,17:00-18:00,3176,1940,515,388,414,375,562,468,80,88,204,178,79,108,1260,1887,238,515,766,981,1254,2081,
2011,January,16,18:00-19:00,3222,1477,458,399,418,344,613,475,81,80,186,146,40,97,1248,1605,306,470,649,939,1153,2176,
2011,January,16,19:00-20:00,2405,1252,296,384,262,383,478,382,44,92,141,86,46,102,1059,1409,198,475,415,719,935,1905,
2011,January,16,20:00-21:00,1582,1076,374,323,242,369,360,384,16,110,58,94,31,49,1516,888,160,347,365,590,755,1409,
2011,January,16,21:00-22:00,957,712,140,295,191,302,382,240,18,60,22,36,17,46,664,549,52,230,122,528,189,1071,
2011,January,16,22:00-23:00, -   , -   , -   , -   ,2, -   ,1, -   , -   , -   , -   , -   , -   ,3,21,57, -   ,21,1,103, -   ,133,
2011,January,16,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,16,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,17,4:00-5:00, -   , -   , -   , -   , -   , -   , -   , -   ,2, -   ,1, -   , -   , -   , -   , -   ,8, -   ,26, -   ,269, -   ,
2011,January,17,5:00-6:00,697,634,109,174,183,141,147,108,34,88,38,132,37,38,230,246,178,66,767,155,2328,395,
2011,January,17,6:00-7:00,1120,3306,216,1632,434,765,455,304,208,166,153,382,204,185,856,1152,890,211,2677,374,5515,834,
2011,January,17,7:00-8:00,1803,5594,338,3115,874,1917,1071,703,317,458,247,600,344,281,1651,1902,1413,373,3481,897,6246,1155,
2011,January,17,8:00-9:00,1942,6394,320,2392,798,1647,855,882,276,455,214,661,277,357,1474,2425,1058,412,2795,827,6229,925,
2011,January,17,9:00-10:00,1840,4921,386,1754,536,1131,616,702,204,188,196,477,224,167,1313,1957,823,263,2040,711,4073,978,
2011,January,17,10:00-11:00,1885,3834,547,1441,437,1053,459,576,172,136,236,390,200,165,1404,2029,676,310,1616,602,3108,1190,
2011,January,17,11:00-12:00,2211,3292,656,1217,475,683,489,560,152,112,247,355,134,113,1473,1971,587,338,1524,726,2843,1355,
2011,January,17,12:00-13:00,2427,3035,950,1197,559,651,565,580,131,113,318,423,167,126,1578,2067,605,422,1548,845,2461,1638,
2011,January,17,13:00-14:00,2760,3084,770,1154,650,644,520,520,151,183,246,381,166,136,1655,1954,602,444,1268,862,2231,1863,
2011,January,17,14:00-15:00,3110,2780,919,882,596,483,568,498,133,108,420,384,122,153,1627,2142,479,500,1125,997,1835,2283,
2011,January,17,15:00-16:00,3641,2636,1141,683,700,481,691,503,145,117,485,382,161,175,1716,2250,504,619,974,1149,1384,2573,
2011,January,17,16:00-17:00,4514,2145,1383,607,856,441,734,548,125,116,522,373,226,186,1892,2188,410,790,994,1286,1281,3471,
2011,January,17,17:00-18:00,5816,2357,1912,655,1330,633,1087,897,265,181,636,331,243,271,2246,3135,614,1075,1249,1915,1375,4545,
2011,January,17,18:00-19:00,5877,2159,1548,606,1308,638,1024,896,179,204,436,345,171,272,2537,3218,508,1274,1033,1914,1084,4891,
2011,January,17,19:00-20:00,4110,1670,1095,463,910,624,842,626,117,162,339,208,104,209,2095,2362,307,997,627,1527,871,3963,
2011,January,17,20:00-21:00,2423,1084,877,342,697,388,670,368,69,108,201,195,46,133,1679,1633,193,679,440,1221,623,2654,
2011,January,17,21:00-22:00,1265,740,474,240,408,297,511,241,25,81,70,73,34,67,857,915,62,480,165,773,159,1904,
2011,January,17,22:00-23:00, -   , -   , -   , -   ,1,2,8,4, -   , -   ,20,2, -   ,5,21,66, -   ,34, -   ,143, -   ,191,
2011,January,17,23:00-24:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
2011,January,17,24:00-1:00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,
