year,month,day,hours,southbound_total_in,northbound_total_in,southbound_total_out,northbound_total_out
2010,December,Thursday,4:00-5:00,13330,21233,13330,21233
2010,December,Thursday,5:00-6:00,15800,23653,15800,23653
2010,December,Thursday,6:00-7:00,14277,21057,14277,21057
2010,December,Thursday,7:00-8:00,10701,15559,10701,15559
2010,December,Thursday,8:00-9:00,8177,11446,8177,11446
2010,December,Thursday,9:00-10:00,4028,5186,4028,5186
2010,December,Thursday,10:00-11:00,0,0,0,0
2010,December,Friday,4:00-5:00 AM,0,0,0,0
2010,December,Friday,5:00-6:00,7300,5728,7300,5728
2010,December,Friday,6:00-7:00,16786,12629,16786,12629
2010,December,Friday,7:00-8:00,22689,17794,22689,17794
2010,December,Friday,8:00-9:00,21464,17243,21464,17243
2010,December,Friday,9:00-10:00,18553,15632,18553,15632
2010,December,Friday,10:00-11:00,16466,15654,16466,15654
2010,December,Friday,11:00-12:00,16607,15602,16607,15602
2010,December,Friday,12:00-1:00 PM,16044,17614,16044,17614
2010,December,Friday,1:00-2:00,16978,17308,16978,17308
2010,December,Friday,2:00-3:00,16345,18916,16345,18916
2010,December,Friday,3:00-4:00,16193,20388,16193,20388
2010,December,Friday,4:00-5:00,15113,24046,15113,24046
2010,December,Friday,5:00-6:00,18311,26874,18311,26874
2010,December,Friday,6:00-7:00,16358,23372,16358,23372
2010,December,Friday,7:00-8:00,12194,17603,12194,17603
2010,December,Friday,8:00-9:00,9139,13127,9139,13127
2010,December,Friday,9:00-10:00,4827,6191,4827,6191
2010,December,Friday,10:00-11:00,0,0,0,0
2010,December,Saturday,4:00-5:00 AM,0,0,0,0
2010,December,Saturday,5:00-6:00,6034,3294,6034,3294
2010,December,Saturday,6:00-7:00,10854,7758,10854,7758
2010,December,Saturday,7:00-8:00,16138,10975,16138,10975
2010,December,Saturday,8:00-9:00,16938,11466,16938,11466
2010,December,Saturday,9:00-10:00,16004,11255,16004,11255
2010,December,Saturday,10:00-11:00,14545,11724,14545,11724
2010,December,Saturday,11:00-12:00,14279,11821,14279,11821
2010,December,Saturday,12:00-1:00 PM,15674,13950,15674,13950
2010,December,Saturday,1:00-2:00,15306,13169,15306,13169
2010,December,Saturday,2:00-3:00,14916,14066,14916,14066
2010,December,Saturday,3:00-4:00,14757,15592,14757,15592
2010,December,Saturday,4:00-5:00,14235,19503,14235,19503
2010,December,Saturday,5:00-6:00,15659,20457,15659,20457
2010,December,Saturday,6:00-7:00,15321,15794,15321,15794
2010,December,Saturday,7:00-8:00,11384,13079,11384,13079
2010,December,Saturday,8:00-9:00,8402,9632,8402,9632
2010,December,Saturday,9:00-10:00,2388,1225,2388,1225
2010,December,Saturday,10:00-11:00,0,0,0,0
2010,December,Sunday,4:00-5:00 AM,0,0,0,0
2010,December,Sunday,5:00-6:00,5333,3553,5333,3553
2010,December,Sunday,6:00-7:00,6356,5359,6356,5359
2010,December,Sunday,7:00-8:00,8401,7205,8401,7205
2010,December,Sunday,8:00-9:00,10583,8386,10583,8386
2010,December,Sunday,9:00-10:00,11741,9494,11741,9494
2010,December,Sunday,10:00-11:00,11845,10082,11845,10082
2010,December,Sunday,11:00-12:00,12063,10101,12063,10101
2010,December,Sunday,12:00-1:00 PM,11627,10714,11627,10714
2010,December,Sunday,1:00-2:00,11990,10705,11990,10705
2010,December,Sunday,2:00-3:00,12244,11157,12244,11157
2010,December,Sunday,3:00-4:00,11429,11733,11429,11733
2010,December,Sunday,4:00-5:00,11086,12377,11086,12377
2010,December,Sunday,5:00-6:00,10814,12513,10814,12513
2010,December,Sunday,6:00-7:00,9608,10820,9608,10820
2010,December,Sunday,7:00-8:00,7368,8445,7368,8445
2010,December,Sunday,8:00-9:00,4896,5441,4896,5441
2010,December,Sunday,9:00-10:00,1395,387,1395,387
2010,December,Sunday,10:00-11:00,0,0,0,0
